UserID,Name,Surname,Email,Gender,Race,Age,Province,Social Media Handle,Viewership.UserID,Viewership.Channel2,Viewership.RecordDate2,Viewership date,Viewership time,Viewership.Duration 2,Viewership.userid2,Column1
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-03-08T08:42:00.000Z,2016-03-08T00:00:00.000Z,1899-12-31T08:42:00.000Z,0.006805556,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-01-01T19:19:00.000Z,2016-01-01T00:00:00.000Z,1899-12-31T19:19:00.000Z,0.000694444,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-01-27T21:45:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T21:45:00.000Z,0.0053125,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Supersport Live Events,2016-01-12T12:21:00.000Z,2016-01-12T00:00:00.000Z,1899-12-31T12:21:00.000Z,0.000671296,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-01-06T19:27:00.000Z,2016-01-06T00:00:00.000Z,1899-12-31T19:27:00.000Z,0.016041667,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Cartoon Network,2016-02-12T21:59:00.000Z,2016-02-12T00:00:00.000Z,1899-12-31T21:59:00.000Z,0.000162037,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Boomerang,2016-01-02T18:57:00.000Z,2016-01-02T00:00:00.000Z,1899-12-31T18:57:00.000Z,0.010601852,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-01-01T06:26:00.000Z,2016-01-01T00:00:00.000Z,1899-12-31T06:26:00.000Z,0.001944444,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Trace TV,2016-03-04T23:03:00.000Z,2016-03-04T00:00:00.000Z,1899-12-31T23:03:00.000Z,0.011354167,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,ICC Cricket World Cup 2011,2016-03-05T13:25:00.000Z,2016-03-05T00:00:00.000Z,1899-12-31T13:25:00.000Z,0.00125,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Vuzu,2016-02-18T22:58:00.000Z,2016-02-18T00:00:00.000Z,1899-12-31T22:58:00.000Z,0.000318287,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Channel O,2016-02-12T17:32:00.000Z,2016-02-12T00:00:00.000Z,1899-12-31T17:32:00.000Z,0.000486111,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Boomerang,2016-03-31T16:33:00.000Z,2016-03-31T00:00:00.000Z,1899-12-31T16:33:00.000Z,0.000810185,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,Channel O,2016-03-30T11:17:00.000Z,2016-03-30T00:00:00.000Z,1899-12-31T11:17:00.000Z,0.000833333,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,DStv Events 1,2016-03-26T22:47:00.000Z,2016-03-26T00:00:00.000Z,1899-12-31T22:47:00.000Z,0.000868056,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,ICC Cricket World Cup 2011,2016-03-01T09:14:00.000Z,2016-03-01T00:00:00.000Z,1899-12-31T09:14:00.000Z,0.002592593,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,ICC Cricket World Cup 2011,2016-03-29T16:00:00.000Z,2016-03-29T00:00:00.000Z,1899-12-31T16:00:00.000Z,0.017152778,809056,null
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,809056,CNN,2016-02-13T00:00:00.000Z,2016-02-13T00:00:00.000Z,1899-12-31T00:00:00.000Z,0.000196759,809056,null
703886,Wilburn ,Pascarella,Wilburn 304@abcmail.com,male,indian_asian,20,Mpumalanga,@Wilburn 30,703886,M-Net,2016-03-23T22:00:00.000Z,2016-03-23T00:00:00.000Z,1899-12-31T22:00:00.000Z,0.000509259,703886,null
703886,Wilburn ,Pascarella,Wilburn 304@abcmail.com,male,indian_asian,20,Mpumalanga,@Wilburn 30,703886,ICC Cricket World Cup 2011,2016-03-26T14:57:00.000Z,2016-03-26T00:00:00.000Z,1899-12-31T14:57:00.000Z,0.000856481,703886,null
720995,Emilie ,Deblois,Emilie 234@abcmail.com,female,black,18,Gauteng,@Emilie 23,720995,Trace TV,2016-01-16T09:23:00.000Z,2016-01-16T00:00:00.000Z,1899-12-31T09:23:00.000Z,0.000972222,720995,null
724179,Desirae ,Luthy,Desirae 292@gmail.com,female,black,21,Gauteng,@Desirae 29,724179,Channel O,2016-01-20T18:49:00.000Z,2016-01-20T00:00:00.000Z,1899-12-31T18:49:00.000Z,0.007534722,724179,null
727203,Claud ,Singer,Claud 341@yahoo.com,male,None,26,Western Cape,@Claud 34,727203,Boomerang,2016-01-18T17:02:00.000Z,2016-01-18T00:00:00.000Z,1899-12-31T17:02:00.000Z,0.024664352,727203,null
730056,Claud ,Woolard,Claud 344@abcmail.com,male,None,29,Gauteng,@Claud 34,730056,Supersport Live Events,2016-01-22T00:15:00.000Z,2016-01-22T00:00:00.000Z,1899-12-31T00:15:00.000Z,0.000324074,730056,null
732996,Irving ,Vital,Irving 51@yahoo.com,male,indian_asian,41,Gauteng,@Irving 5,732996,Supersport Live Events,2016-01-20T06:27:00.000Z,2016-01-20T00:00:00.000Z,1899-12-31T06:27:00.000Z,0.001828704,732996,null
732996,Irving ,Vital,Irving 51@yahoo.com,male,indian_asian,41,Gauteng,@Irving 5,732996,Supersport Live Events,2016-01-20T08:53:00.000Z,2016-01-20T00:00:00.000Z,1899-12-31T08:53:00.000Z,0.0000694444,732996,null
779505,Bernardo ,Pascarella,Bernardo 322@gmail.com,male,black,22,Gauteng,@Bernardo 32,779505,Channel O,2016-02-06T18:53:00.000Z,2016-02-06T00:00:00.000Z,1899-12-31T18:53:00.000Z,0.002847222,779505,null
733347,Lucas ,Creager,Lucas 234@abcmail.com,male,None,34,North West,@Lucas 23,733347,Channel O,2016-01-23T18:12:00.000Z,2016-01-23T00:00:00.000Z,1899-12-31T18:12:00.000Z,0.010972222,733347,null
733347,Lucas ,Creager,Lucas 234@abcmail.com,male,None,34,North West,@Lucas 23,733347,Africa Magic,2016-01-24T14:31:00.000Z,2016-01-24T00:00:00.000Z,1899-12-31T14:31:00.000Z,0.0000925926,733347,null
733347,Lucas ,Creager,Lucas 234@abcmail.com,male,None,34,North West,@Lucas 23,733347,Channel O,2016-01-23T17:29:00.000Z,2016-01-23T00:00:00.000Z,1899-12-31T17:29:00.000Z,0.000451389,733347,null
733756,Winona ,Wigfall,Winona 414@abcmail.com,female,indian_asian,27,Kwazulu Natal,@Winona 41,733756,Boomerang,2016-01-23T16:49:00.000Z,2016-01-23T00:00:00.000Z,1899-12-31T16:49:00.000Z,0.0000462963,733756,null
764451,Epifania ,Crotty,Epifania 353@mail.com,female,indian_asian,27,Gauteng,@Epifania 35,764451,Trace TV,2016-01-11T13:11:00.000Z,2016-01-11T00:00:00.000Z,1899-12-31T13:11:00.000Z,0.002152778,764451,null
793693,Charlie ,Pool,Charlie 362@gmail.com,male,black,25,Gauteng,@Charlie 36,793693,SawSee,2016-02-15T06:37:00.000Z,2016-02-15T00:00:00.000Z,1899-12-31T06:37:00.000Z,0.000844907,793693,null
793693,Charlie ,Pool,Charlie 362@gmail.com,male,black,25,Gauteng,@Charlie 36,793693,Africa Magic,2016-02-15T07:11:00.000Z,2016-02-15T00:00:00.000Z,1899-12-31T07:11:00.000Z,0,793693,null
793693,Charlie ,Pool,Charlie 362@gmail.com,male,black,25,Gauteng,@Charlie 36,793693,Channel O,2016-02-19T08:42:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T08:42:00.000Z,0,793693,null
793693,Charlie ,Pool,Charlie 362@gmail.com,male,black,25,Gauteng,@Charlie 36,793693,Africa Magic,2016-02-14T08:18:00.000Z,2016-02-14T00:00:00.000Z,1899-12-31T08:18:00.000Z,0.000462963,793693,null
739893,Yong ,Mccollum,Yong 481@yahoo.com,male,black,26,Limpopo,@Yong 48,739893,Africa Magic,2016-01-15T20:05:00.000Z,2016-01-15T00:00:00.000Z,1899-12-31T20:05:00.000Z,0.000584491,739893,null
745315,Lloyd ,Condie,Lloyd 73@mail.com,male,white,31,Limpopo,@Lloyd 7,745315,SuperSport Blitz,2016-01-16T17:16:00.000Z,2016-01-16T00:00:00.000Z,1899-12-31T17:16:00.000Z,0.002083333,745315,null
806431,Filiberto ,Leicht,Filiberto 43@mail.com,male,black,41,Eastern Cape,@Filiberto 4,806431,SuperSport Blitz,2016-02-02T18:34:00.000Z,2016-02-02T00:00:00.000Z,1899-12-31T18:34:00.000Z,0.003333333,806431,null
771924,Yolonda ,Pascarella,Yolonda 203@mail.com,female,black,31,Gauteng,@Yolonda 20,771924,Africa Magic,2016-02-09T09:55:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T09:55:00.000Z,0.000821759,771924,null
749945,Stacy ,Restivo,Stacy 271@yahoo.com,male,coloured,55,Western Cape,@Stacy 27,749945,Channel O,2016-01-28T08:12:00.000Z,2016-01-28T00:00:00.000Z,1899-12-31T08:12:00.000Z,0.000277778,749945,null
749945,Stacy ,Restivo,Stacy 271@yahoo.com,male,coloured,55,Western Cape,@Stacy 27,749945,Trace TV,2016-01-28T21:27:00.000Z,2016-01-28T00:00:00.000Z,1899-12-31T21:27:00.000Z,0.000798611,749945,null
789265,Samuel ,Mccown,Samuel 261@yahoo.com,male,white,32,North West,@Samuel 26,789265,Boomerang,2016-02-08T23:09:00.000Z,2016-02-08T00:00:00.000Z,1899-12-31T23:09:00.000Z,0.01375,789265,null
750489,Garry ,Roquemore,Garry 285@mailxyz.com,male,black,36,Mpumalanga,@Garry 28,750489,Supersport Live Events,2016-01-29T19:26:00.000Z,2016-01-29T00:00:00.000Z,1899-12-31T19:26:00.000Z,0.001458333,750489,null
809063,Randy ,Restivo,Randy 391@yahoo.com,male,black,32,Gauteng,@Randy 39,809063,Trace TV,2016-02-20T12:58:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T12:58:00.000Z,0.002638889,809063,null
809063,Randy ,Restivo,Randy 391@yahoo.com,male,black,32,Gauteng,@Randy 39,809063,SuperSport Blitz,2016-02-20T11:15:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T11:15:00.000Z,0.0000925926,809063,null
809063,Randy ,Restivo,Randy 391@yahoo.com,male,black,32,Gauteng,@Randy 39,809063,SuperSport Blitz,2016-02-24T07:00:00.000Z,2016-02-24T00:00:00.000Z,1899-12-31T07:00:00.000Z,0.00275463,809063,null
786181,Art ,Wigfall,Art 405@mailxyz.com,male,black,27,Gauteng,@Art 40,786181,SuperSport Blitz,2016-03-05T19:14:00.000Z,2016-03-05T00:00:00.000Z,1899-12-31T19:14:00.000Z,0.001944444,786181,null
793697,Loyd ,Woolard,Loyd 492@gmail.com,male,None,55,Kwazulu Natal,@Loyd 49,793697,SuperSport Blitz,2016-02-25T14:08:00.000Z,2016-02-25T00:00:00.000Z,1899-12-31T14:08:00.000Z,0.00087963,793697,null
763446,Romeo ,Pool,Romeo 371@yahoo.com,male,black,49,Free State,@Romeo 37,763446,Supersport Live Events,2016-02-09T20:27:00.000Z,2016-02-09T00:00:00.000Z,1899-12-31T20:27:00.000Z,0.000462963,763446,null
763525,Cory ,Holt,Cory 102@gmail.com,male,black,37,Gauteng,@Cory 10,763525,SuperSport Blitz,2016-03-16T16:39:00.000Z,2016-03-16T00:00:00.000Z,1899-12-31T16:39:00.000Z,0.002638889,763525,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,Supersport Live Events,2016-01-31T09:08:00.000Z,2016-01-31T00:00:00.000Z,1899-12-31T09:08:00.000Z,0.012662037,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,CNN,2016-01-29T16:32:00.000Z,2016-01-29T00:00:00.000Z,1899-12-31T16:32:00.000Z,0.000671296,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,SuperSport Blitz,2016-01-28T13:00:00.000Z,2016-01-28T00:00:00.000Z,1899-12-31T13:00:00.000Z,0.011967593,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,Supersport Live Events,2016-02-01T08:12:00.000Z,2016-02-01T00:00:00.000Z,1899-12-31T08:12:00.000Z,0.200694444,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,Supersport Live Events,2016-01-27T14:14:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T14:14:00.000Z,0.000902778,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,SuperSport Blitz,2016-01-27T05:55:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T05:55:00.000Z,0.001689815,771927,null
771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,None,36,Western Cape,@Lillie 43,771927,Cartoon Network,2016-01-30T16:39:00.000Z,2016-01-30T00:00:00.000Z,1899-12-31T16:39:00.000Z,0.001134259,771927,null
764468,Earl ,Pool,Earl 421@yahoo.com,male,black,34,Gauteng,@Earl 42,764468,Channel O,2016-02-02T06:59:00.000Z,2016-02-02T00:00:00.000Z,1899-12-31T06:59:00.000Z,0.001493056,764468,null
764531,Emerson ,Caves,Emerson 245@mailxyz.com,male,coloured,46,Limpopo,@Emerson 24,764531,Supersport Live Events,2016-01-19T19:20:00.000Z,2016-01-19T00:00:00.000Z,1899-12-31T19:20:00.000Z,0.000578704,764531,null
764531,Emerson ,Caves,Emerson 245@mailxyz.com,male,coloured,46,Limpopo,@Emerson 24,764531,E! Entertainment,2016-01-19T06:38:00.000Z,2016-01-19T00:00:00.000Z,1899-12-31T06:38:00.000Z,0.013032407,764531,null
764656,Stefan ,Fudge,Stefan 463@mail.com,male,indian_asian,34,Western Cape,@Stefan 46,764656,Supersport Live Events,2016-01-05T09:03:00.000Z,2016-01-05T00:00:00.000Z,1899-12-31T09:03:00.000Z,0.015694444,764656,null
809071,Hyman ,Hoadley,Hyman 85@mailxyz.com,male,black,35,Gauteng,@Hyman 8,809071,Vuzu,2016-03-05T06:19:00.000Z,2016-03-05T00:00:00.000Z,1899-12-31T06:19:00.000Z,0.001157407,809071,null
809072,Raymundo ,Reisinger,Raymundo 432@gmail.com,male,black,32,Kwazulu Natal,@Raymundo 43,809072,Boomerang,2016-02-22T08:15:00.000Z,2016-02-22T00:00:00.000Z,1899-12-31T08:15:00.000Z,0.000497685,809072,null
809072,Raymundo ,Reisinger,Raymundo 432@gmail.com,male,black,32,Kwazulu Natal,@Raymundo 43,809072,Boomerang,2016-02-21T15:47:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T15:47:00.000Z,0.0003125,809072,null
809072,Raymundo ,Reisinger,Raymundo 432@gmail.com,male,black,32,Kwazulu Natal,@Raymundo 43,809072,Channel O,2016-02-12T06:24:00.000Z,2016-02-12T00:00:00.000Z,1899-12-31T06:24:00.000Z,0.017881944,809072,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Cartoon Network,2016-02-19T22:48:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T22:48:00.000Z,0.003275463,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-02-19T16:47:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T16:47:00.000Z,0.000347222,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,ICC Cricket World Cup 2011,2016-02-20T07:16:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T07:16:00.000Z,0.001180556,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Supersport Live Events,2016-02-20T07:20:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T07:20:00.000Z,0.002083333,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-02-19T05:55:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T05:55:00.000Z,0.009201389,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Supersport Live Events,2016-02-19T06:22:00.000Z,2016-02-19T00:00:00.000Z,1899-12-31T06:22:00.000Z,0.000138889,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-03-08T12:30:00.000Z,2016-03-08T00:00:00.000Z,1899-12-31T12:30:00.000Z,0.042013889,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Supersport Live Events,2016-03-18T11:25:00.000Z,2016-03-18T00:00:00.000Z,1899-12-31T11:25:00.000Z,0.007060185,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Africa Magic,2016-03-04T21:10:00.000Z,2016-03-04T00:00:00.000Z,1899-12-31T21:10:00.000Z,0.00275463,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-03-04T23:03:00.000Z,2016-03-04T00:00:00.000Z,1899-12-31T23:03:00.000Z,0.000798611,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Boomerang,2016-02-18T05:53:00.000Z,2016-02-18T00:00:00.000Z,1899-12-31T05:53:00.000Z,0.001886574,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-02-18T06:14:00.000Z,2016-02-18T00:00:00.000Z,1899-12-31T06:14:00.000Z,0.008055556,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Boomerang,2016-03-06T17:10:00.000Z,2016-03-06T00:00:00.000Z,1899-12-31T17:10:00.000Z,0.001678241,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Africa Magic,2016-02-27T06:37:00.000Z,2016-02-27T00:00:00.000Z,1899-12-31T06:37:00.000Z,0.001903935,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,ICC Cricket World Cup 2011,2016-03-12T11:09:00.000Z,2016-03-12T00:00:00.000Z,1899-12-31T11:09:00.000Z,0.003472222,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Supersport Live Events,2016-03-12T17:01:00.000Z,2016-03-12T00:00:00.000Z,1899-12-31T17:01:00.000Z,0.000509259,809076,null
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,809076,Channel O,2016-03-21T12:33:00.000Z,2016-03-21T00:00:00.000Z,1899-12-31T12:33:00.000Z,0.003680556,809076,null
771123,None,None,Alecia 173@mail.com,None,None,0,None,None,771123,Channel O,2016-03-26T21:22:00.000Z,2016-03-26T00:00:00.000Z,1899-12-31T21:22:00.000Z,0.001701389,771123,null
809079,Filiberto ,Lavoie,Filiberto 43@mail.com,male,black,30,Mpumalanga,@Filiberto 4,809079,Cartoon Network,2016-02-22T19:08:00.000Z,2016-02-22T00:00:00.000Z,1899-12-31T19:08:00.000Z,0.0000925926,809079,null
809079,Filiberto ,Lavoie,Filiberto 43@mail.com,male,black,30,Mpumalanga,@Filiberto 4,809079,Africa Magic,2016-02-21T13:27:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T13:27:00.000Z,0.000190972,809079,null
809079,Filiberto ,Lavoie,Filiberto 43@mail.com,male,black,30,Mpumalanga,@Filiberto 4,809079,Boomerang,2016-02-21T17:15:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T17:15:00.000Z,0.000208333,809079,null
809079,Filiberto ,Lavoie,Filiberto 43@mail.com,male,black,30,Mpumalanga,@Filiberto 4,809079,SuperSport Blitz,2016-02-21T17:22:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T17:22:00.000Z,0.000486111,809079,null
771147,Kyle ,Mina,Kyle 64@abcmail.com,male,white,28,Mpumalanga,@Kyle 6,771147,Cartoon Network,2016-02-05T20:39:00.000Z,2016-02-05T00:00:00.000Z,1899-12-31T20:39:00.000Z,0.01119213,771147,null
771147,Kyle ,Mina,Kyle 64@abcmail.com,male,white,28,Mpumalanga,@Kyle 6,771147,Boomerang,2016-02-06T10:58:00.000Z,2016-02-06T00:00:00.000Z,1899-12-31T10:58:00.000Z,0.003761574,771147,null
809081,Raymundo ,Singer,Raymundo 435@mailxyz.com,male,black,23,Gauteng,@Raymundo 43,809081,Supersport Live Events,2016-02-20T14:36:00.000Z,2016-02-20T00:00:00.000Z,1899-12-31T14:36:00.000Z,0.000601852,809081,null
809081,Raymundo ,Singer,Raymundo 435@mailxyz.com,male,black,23,Gauteng,@Raymundo 43,809081,Africa Magic,2016-02-18T19:48:00.000Z,2016-02-18T00:00:00.000Z,1899-12-31T19:48:00.000Z,0.001342593,809081,null
809081,Raymundo ,Singer,Raymundo 435@mailxyz.com,male,black,23,Gauteng,@Raymundo 43,809081,Africa Magic,2016-02-21T20:17:00.000Z,2016-02-21T00:00:00.000Z,1899-12-31T20:17:00.000Z,0.000104167,809081,null
809081,Raymundo ,Singer,Raymundo 435@mailxyz.com,male,black,23,Gauteng,@Raymundo 43,809081,Africa Magic,2016-03-09T17:24:00.000Z,2016-03-09T00:00:00.000Z,1899-12-31T17:24:00.000Z,0.0000752315,809081,null
788787,Jacinto ,Deblois,Jacinto 253@mail.com,male,white,19,Northern Cape,@Jacinto 25,788787,Cartoon Network,2016-03-04T12:09:00.000Z,2016-03-04T00:00:00.000Z,1899-12-31T12:09:00.000Z,0.000428241,788787,null
788787,Jacinto ,Deblois,Jacinto 253@mail.com,male,white,19,Northern Cape,@Jacinto 25,788787,CNN,2016-03-07T20:46:00.000Z,2016-03-07T00:00:00.000Z,1899-12-31T20:46:00.000Z,0.000324074,788787,null
788788,Len ,Styer,Len 442@gmail.com,male,black,40,Kwazulu Natal,@Len 44,788788,Africa Magic,2016-02-03T17:41:00.000Z,2016-02-03T00:00:00.000Z,1899-12-31T17:41:00.000Z,0.00287037,788788,null
809083,Randy ,Deblois,Randy 392@gmail.com,male,black,40,Gauteng,@Randy 39,809083,SuperSport Blitz,2016-02-25T12:46:00.000Z,2016-02-25T00:00:00.000Z,1899-12-31T12:46:00.000Z,0.012962963,809083,null
809083,Randy ,Deblois,Randy 392@gmail.com,male,black,40,Gauteng,@Randy 39,809083,SawSee,2016-02-22T23:29:00.000Z,2016-02-22T00:00:00.000Z,1899-12-31T23:29:00.000Z,0.001203704,809083,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,Channel O,2016-01-10T16:07:00.000Z,2016-01-10T00:00:00.000Z,1899-12-31T16:07:00.000Z,0.001180556,771941,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,Channel O,2016-01-31T21:05:00.000Z,2016-01-31T00:00:00.000Z,1899-12-31T21:05:00.000Z,0.005590278,771941,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,Trace TV,2016-01-11T03:44:00.000Z,2016-01-11T00:00:00.000Z,1899-12-31T03:44:00.000Z,0.016354167,771941,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,Channel O,2016-01-30T19:56:00.000Z,2016-01-30T00:00:00.000Z,1899-12-31T19:56:00.000Z,0.036736111,771941,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,Trace TV,2016-01-25T20:01:00.000Z,2016-01-25T00:00:00.000Z,1899-12-31T20:01:00.000Z,0.005798611,771941,null
771941,Charlie ,Deblois,Charlie 365@mailxyz.com,male,coloured,24,Western Cape,@Charlie 36,771941,DStv Events 1,2016-01-11T06:12:00.000Z,2016-01-11T00:00:00.000Z,1899-12-31T06:12:00.000Z,0.002372685,771941,null
771945,Markus ,Sieren,Markus 192@gmail.com,male,black,32,Kwazulu Natal,@Markus 19,771945,Trace TV,2016-02-07T19:02:00.000Z,2016-02-07T00:00:00.000Z,1899-12-31T19:02:00.000Z,0.010104167,771945,null
771945,Markus ,Sieren,Markus 192@gmail.com,male,black,32,Kwazulu Natal,@Markus 19,771945,SawSee,2016-01-28T19:40:00.000Z,2016-01-28T00:00:00.000Z,1899-12-31T19:40:00.000Z,0.000416667,771945,null
771945,Markus ,Sieren,Markus 192@gmail.com,male,black,32,Kwazulu Natal,@Markus 19,771945,Africa Magic,2016-01-27T09:27:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T09:27:00.000Z,0.000607639,771945,null
771945,Markus ,Sieren,Markus 192@gmail.com,male,black,32,Kwazulu Natal,@Markus 19,771945,M-Net,2016-01-27T08:14:00.000Z,2016-01-27T00:00:00.000Z,1899-12-31T08:14:00.000Z,0.000185185,771945,null
771945,Markus ,Sieren,Markus 192@gmail.com,male,black,32,Kwazulu Natal,@Markus 19,771945,SuperSport Blitz,2016-03-28T13:46:00.000Z,2016-03-28T00:00:00.000Z,1899-12-31T13:46:00.000Z,0.006712963,771945,null
771959,Len ,Tancredi,Len 445@mailxyz.com,male,black,28,Western Cape,@Len 44,771959,Channel O,2016-02-04T15:45:00.000Z,2016-02-04T00:00:00.000Z,1899-12-31T15:45:00.000Z,0.000243056,771959,null
771974,Michel ,Mosser,Michel 205@mailxyz.com,male,black,23,Eastern Cape,@Michel 20,771974,Channel O,2016-02-02T10:28:00.000Z,2016-02-02T00:00:00.000Z,1899-12-31T10:28:00.000Z,0.001666667,771974,null
771974,Michel ,Mosser,Michel 205@mailxyz.com,male,black,23,Eastern Cape,@Michel 20,771974,Trace TV,2016-02-10T09:24:00.000Z,2016-02-10T00:00:00.000Z,1899-12-31T09:24:00.000Z,0.000972222,771974,null
771974,Michel ,Mosser,Michel 205@mailxyz.com,male,black,23,Eastern Cape,@Michel 20,771974,Trace TV,2016-01-30T12:16:00.000Z,2016-01-30T00:00:00.000Z,1899-12-31T12:16:00.000Z,0.000243056,771974,null
